zip_best,State,complaint_count,zip,pop,pop_white,pop_black_or_aa,pop_ai_or_an,pop_asian,pop_nh_or_opi,pop_other,pop_multiple,pop_hol,pop_not_hol,income_mean_household_dollars,Cluster
10976,NY,4,10976,2056.0,1495.0,203.0,6.0,227.0,1.0,188.0,149.0,374.0,1895.0,105938.0,1
10977,NY,898,10977,70555.0,38067.0,13721.0,555.0,2057.0,18.0,12129.0,4502.0,16270.0,54779.0,92260.0,2
10980,NY,28,10980,13702.0,9111.0,956.0,40.0,529.0,4.0,1312.0,1337.0,2977.0,10312.0,123387.0,3
10983,NY,6,10983,5670.0,4096.0,124.0,20.0,704.0,1.0,308.0,524.0,823.0,4954.0,178863.0,3
10984,NY,4,10984,3079.0,1568.0,308.0,4.0,147.0,2.0,354.0,297.0,741.0,1939.0,169572.0,3
10985,NY,1,10985,42.0,110.0,9.0,1.0,6.0,0.0,10.0,11.0,26.0,121.0,162647.0,3
10986,NY,6,10986,1529.0,1379.0,108.0,5.0,50.0,0.0,131.0,185.0,321.0,1537.0,184493.0,3
10987,NY,11,10987,3809.0,3325.0,266.0,7.0,263.0,0.0,309.0,284.0,572.0,3882.0,191883.0,3
10989,NY,19,10989,8651.0,5911.0,713.0,58.0,937.0,3.0,558.0,813.0,1423.0,7570.0,138464.0,3
10990,NY,92,10990,20527.0,16103.0,819.0,78.0,330.0,2.0,793.0,1752.0,2467.0,17410.0,129003.0,3
10990,UNITED STATES MINOR OUTLYING ISLANDS,1,10990,20527.0,16103.0,819.0,78.0,330.0,2.0,793.0,1752.0,2467.0,17410.0,129003.0,3
10992,NY,26,10992,10284.0,6186.0,886.0,37.0,191.0,3.0,832.0,1166.0,2193.0,7108.0,110460.0,1
10993,NY,14,10993,4738.0,1441.0,1022.0,40.0,272.0,3.0,1368.0,967.0,2723.0,2390.0,67866.0,1
10994,NY,15,10994,6357.0,5064.0,275.0,10.0,895.0,1.0,403.0,594.0,947.0,6295.0,169947.0,3
10996,NY,2,10996,6386.0,5143.0,762.0,64.0,445.0,28.0,313.0,521.0,764.0,6512.0,125932.0,3
10998,NY,2,10998,3548.0,2954.0,133.0,10.0,40.0,0.0,141.0,310.0,483.0,3105.0,111532.0,1
11001,NY,332,11001,26138.0,15883.0,1584.0,108.0,6036.0,5.0,1814.0,2232.0,4051.0,23611.0,146902.0,3
11003,NY,1114,11003,47515.0,7056.0,19738.0,475.0,6494.0,17.0,5739.0,4460.0,9743.0,34236.0,120800.0,2
11003,None,1,11003,47515.0,7056.0,19738.0,475.0,6494.0,17.0,5739.0,4460.0,9743.0,34236.0,120800.0,0
11004,NY,23,11004,15702.0,4455.0,898.0,49.0,6350.0,8.0,850.0,998.0,1606.0,12002.0,124334.0,3
11005,NY,5,11005,2175.0,1821.0,16.0,0.0,43.0,0.0,17.0,48.0,46.0,1899.0,450531.0,3
11010,NY,85,11010,25751.0,17542.0,648.0,99.0,2782.0,7.0,1633.0,2302.0,4298.0,20715.0,128233.0,3
11020,NY,56,11020,6145.0,2164.0,419.0,14.0,3131.0,0.0,278.0,357.0,532.0,5831.0,210336.0,3
11021,NY,62,11021,19623.0,11491.0,409.0,44.0,5812.0,5.0,610.0,1005.0,1279.0,18097.0,166860.0,3
11023,NY,62,11023,9699.0,7565.0,88.0,14.0,1628.0,11.0,305.0,602.0,585.0,9628.0,179424.0,3
11024,NY,21,11024,9105.0,6779.0,157.0,5.0,531.0,11.0,478.0,662.0,788.0,7835.0,200794.0,3
11030,NY,60,11030,17168.0,12423.0,176.0,36.0,3948.0,5.0,217.0,1093.0,1030.0,16868.0,340827.0,3
11040,NY,151,11040,42140.0,17385.0,689.0,187.0,20014.0,18.0,2073.0,2709.0,4238.0,38837.0,163186.0,3
11050,NY,153,11050,31920.0,21872.0,534.0,255.0,3304.0,8.0,2820.0,2719.0,5634.0,25878.0,210400.0,3
11096,NY,74,11096,9567.0,2487.0,1854.0,122.0,376.0,3.0,3760.0,1043.0,5187.0,4458.0,82488.0,1
11101,NY,443,11101,34279.0,16898.0,6824.0,389.0,13995.0,59.0,5430.0,5272.0,10942.0,37925.0,123847.0,0
11102,NY,155,11102,27069.0,18047.0,3436.0,378.0,5310.0,18.0,5754.0,4525.0,10436.0,27032.0,104415.0,0
11103,NY,214,11103,34752.0,21467.0,681.0,316.0,5159.0,17.0,5336.0,4386.0,8964.0,28398.0,98170.0,0
11104,NY,91,11104,26939.0,12032.0,616.0,265.0,6736.0,20.0,4349.0,3389.0,7899.0,19508.0,94487.0,1
11105,NY,158,11105,38756.0,25161.0,912.0,196.0,4068.0,9.0,3504.0,4151.0,7372.0,30629.0,107029.0,0
11105,UNITED STATES MINOR OUTLYING ISLANDS,1,11105,38756.0,25161.0,912.0,196.0,4068.0,9.0,3504.0,4151.0,7372.0,30629.0,107029.0,0
11106,NY,209,11106,40198.0,19021.0,3195.0,372.0,8244.0,28.0,6190.0,4672.0,10781.0,30941.0,98884.0,0
11109,NY,41,11109,7280.0,4860.0,277.0,4.0,2042.0,1.0,404.0,812.0,829.0,7571.0,195918.0,3
11201,NY,691,11201,69755.0,41291.0,7826.0,195.0,10469.0,25.0,2842.0,7055.0,7866.0,61837.0,198854.0,0
11203,NY,1014,11203,78506.0,4712.0,64592.0,257.0,1721.0,40.0,3120.0,7382.0,5892.0,75932.0,76911.0,2
11204,NY,843,11204,80575.0,44081.0,1010.0,711.0,27593.0,31.0,8061.0,4398.0,10937.0,74948.0,75987.0,0
11205,NY,509,11205,50319.0,25478.0,11518.0,304.0,4189.0,54.0,4891.0,4040.0,8103.0,42371.0,104376.0,0
11206,NY,782,11206,89949.0,36213.0,19564.0,866.0,6527.0,81.0,18437.0,9861.0,31978.0,59571.0,70179.0,2
11207,NY,1264,11207,96801.0,8048.0,57183.0,962.0,2150.0,113.0,19339.0,12535.0,34236.0,66094.0,59078.0,2
11207,UNITED STATES MINOR OUTLYING ISLANDS,1,11207,96801.0,8048.0,57183.0,962.0,2150.0,113.0,19339.0,12535.0,34236.0,66094.0,59078.0,2
11208,NY,864,11208,108180.0,5570.0,39158.0,1265.0,12892.0,92.0,29880.0,13101.0,43870.0,58088.0,64676.0,2
11209,NY,281,11209,71812.0,47638.0,1868.0,531.0,10100.0,15.0,6801.0,6286.0,13371.0,59868.0,108104.0,0
11209,UNITED STATES MINOR OUTLYING ISLANDS,1,11209,71812.0,47638.0,1868.0,531.0,10100.0,15.0,6801.0,6286.0,13371.0,59868.0,108104.0,0
11210,NY,804,11210,63426.0,18823.0,32472.0,265.0,2975.0,21.0,3197.0,5052.0,5386.0,57419.0,97562.0,2
11211,NY,575,11211,65511.0,44964.0,3209.0,396.0,4126.0,43.0,9054.0,6748.0,16186.0,52354.0,128607.0,0
11211,None,1,11211,65511.0,44964.0,3209.0,396.0,4126.0,43.0,9054.0,6748.0,16186.0,52354.0,128607.0,0
11212,NY,1105,11212,84006.0,3186.0,70283.0,520.0,892.0,78.0,8389.0,8226.0,16956.0,74618.0,48008.0,2
11213,NY,854,11213,69131.0,16843.0,38136.0,209.0,1669.0,24.0,4587.0,5749.0,7947.0,59270.0,74892.0,2
11214,NY,372,11214,90796.0,39194.0,1536.0,1168.0,39732.0,28.0,9320.0,5582.0,14849.0,81711.0,81908.0,0
11215,NY,237,11215,72014.0,46271.0,3058.0,290.0,5634.0,36.0,4296.0,7908.0,10231.0,57262.0,197323.0,0
11216,NY,518,11216,62373.0,18990.0,28959.0,276.0,3700.0,37.0,3350.0,5939.0,7380.0,53871.0,108890.0,2
11217,NY,330,11217,43045.0,22382.0,7992.0,157.0,4061.0,28.0,2960.0,4837.0,6902.0,35515.0,182618.0,3
11218,NY,784,11218,73318.0,38647.0,6109.0,838.0,17033.0,26.0,9038.0,6951.0,14090.0,64552.0,105235.0,0
11219,NY,1540,11219,92283.0,58737.0,1215.0,747.0,26981.0,25.0,11497.0,4245.0,12312.0,91135.0,64234.0,2
11219,TX,1,11219,92283.0,58737.0,1215.0,747.0,26981.0,25.0,11497.0,4245.0,12312.0,91135.0,64234.0,0
11220,NY,390,11220,93008.0,17195.0,2516.0,2130.0,49695.0,43.0,25742.0,8476.0,38808.0,66989.0,75144.0,0
11221,NY,860,11221,91236.0,22293.0,33723.0,988.0,4315.0,124.0,17128.0,10651.0,29570.0,59652.0,88596.0,2
11222,NY,190,11222,40137.0,30468.0,1521.0,213.0,2727.0,36.0,2860.0,4132.0,6664.0,35293.0,122507.0,0
11223,NY,584,11223,80113.0,42056.0,3500.0,633.0,24592.0,21.0,7740.0,4977.0,12303.0,71216.0,84634.0,0
11224,NY,472,11224,47893.0,23321.0,11094.0,315.0,4103.0,33.0,4280.0,2873.0,8372.0,37647.0,59226.0,0
11225,NY,566,11225,58476.0,15868.0,32187.0,229.0,1941.0,18.0,3108.0,5435.0,6419.0,52367.0,91135.0,2
11226,NY,1338,11226,101053.0,15025.0,61629.0,743.0,4695.0,57.0,9761.0,9817.0,17326.0,84401.0,80354.0,2
11228,NY,161,11228,44196.0,21842.0,426.0,287.0,17759.0,11.0,3365.0,2216.0,6015.0,39891.0,103981.0,0
11229,NE,2,11229,81109.0,49432.0,4783.0,359.0,20154.0,30.0,3845.0,5066.0,7514.0,76155.0,89740.0,0
11229,NY,780,11229,81109.0,49432.0,4783.0,359.0,20154.0,30.0,3845.0,5066.0,7514.0,76155.0,89740.0,0
11230,NY,811,11230,90245.0,55330.0,6854.0,502.0,16191.0,25.0,6570.0,5919.0,9344.0,82047.0,85020.0,0
11231,NY,372,11231,38829.0,23233.0,4526.0,185.0,2242.0,25.0,2925.0,4104.0,7029.0,30211.0,169055.0,3
11232,NY,211,11232,28137.0,8936.0,2420.0,849.0,5428.0,36.0,9073.0,3439.0,14684.0,15497.0,98875.0,1
11233,NY,891,11233,83125.0,8884.0,51102.0,513.0,1715.0,42.0,6124.0,7019.0,12805.0,62594.0,71104.0,2
11233,None,1,11233,83125.0,8884.0,51102.0,513.0,1715.0,42.0,6124.0,7019.0,12805.0,62594.0,71104.0,2
11234,NY,1012,11234,89976.0,34775.0,39275.0,328.0,7370.0,23.0,4027.0,6335.0,8528.0,83605.0,109876.0,2
11235,NY,1114,11235,83069.0,60100.0,2768.0,333.0,14563.0,35.0,5551.0,5132.0,8564.0,79918.0,83018.0,0
11236,NY,1975,11236,100082.0,4259.0,82687.0,257.0,1987.0,41.0,3733.0,7723.0,7927.0,92760.0,89086.0,2
11237,NY,167,11237,47183.0,14665.0,4000.0,1312.0,3723.0,45.0,19272.0,6401.0,28219.0,21199.0,76385.0,0
11238,NY,561,11238,58047.0,27394.0,18375.0,195.0,4782.0,20.0,2926.0,6398.0,7222.0,52868.0,136836.0,2
11238,UNITED STATES MINOR OUTLYING ISLANDS,2,11238,58047.0,27394.0,18375.0,195.0,4782.0,20.0,2926.0,6398.0,7222.0,52868.0,136836.0,0
11239,NY,225,11239,16808.0,3008.0,10590.0,67.0,431.0,0.0,1459.0,1483.0,3344.0,13694.0,43455.0,1
11354,NY,372,11354,53371.0,8722.0,2157.0,255.0,41169.0,23.0,5795.0,3155.0,9785.0,51491.0,67230.0,1
11355,NY,395,11355,79495.0,6158.0,2151.0,359.0,69267.0,19.0,7358.0,4153.0,12228.0,77237.0,66479.0,1
11355,None,1,11355,79495.0,6158.0,2151.0,359.0,69267.0,19.0,7358.0,4153.0,12228.0,77237.0,66479.0,1
11356,NY,160,11356,27632.0,6675.0,550.0,352.0,9928.0,10.0,7462.0,3333.0,12086.0,16224.0,85304.0,1
11357,NY,201,11357,42792.0,23913.0,461.0,85.0,12111.0,11.0,2831.0,2907.0,6232.0,36087.0,106791.0,0
11358,NY,270,11358,37647.0,12419.0,535.0,155.0,20390.0,7.0,4114.0,2815.0,7462.0,32973.0,94084.0,0
11360,NY,55,11360,19719.0,10816.0,419.0,40.0,6643.0,4.0,906.0,1211.0,2253.0,17786.0,111102.0,1
11361,NY,160,11361,29544.0,10943.0,879.0,75.0,13126.0,8.0,1942.0,2143.0,4334.0,24782.0,108796.0,1
11362,NY,57,11362,18426.0,7474.0,360.0,32.0,8580.0,2.0,663.0,1028.0,1724.0,16415.0,110938.0,1
11363,NY,8,11363,7365.0,3444.0,78.0,14.0,2829.0,1.0,262.0,580.0,780.0,6428.0,141278.0,3
11364,NY,232,11364,38124.0,11344.0,1110.0,59.0,20775.0,1.0,1668.0,2075.0,3783.0,33249.0,103613.0,0
11365,NY,703,11365,46424.0,11327.0,4261.0,225.0,22798.0,14.0,4540.0,3743.0,8546.0,38362.0,87247.0,0
11366,NY,66,11366,13659.0,5010.0,845.0,40.0,6333.0,6.0,1139.0,1057.0,1928.0,12502.0,111591.0,1
11367,NY,264,11367,43286.0,18754.0,3556.0,203.0,13411.0,9.0,3795.0,3384.0,6809.0,36303.0,85658.0,0
11368,NY,456,11368,112750.0,10642.0,9303.0,4852.0,12974.0,73.0,65261.0,14005.0,89135.0,27975.0,71465.0,0
11369,NY,236,11369,32177.0,4414.0,5692.0,946.0,5764.0,24.0,17966.0,5999.0,26273.0,14532.0,78247.0,1
11370,NY,157,11370,28164.0,9881.0,3093.0,417.0,8281.0,31.0,9019.0,3961.0,14711.0,19972.0,91315.0,1
11372,NY,284,11372,67001.0,14436.0,1485.0,1418.0,17005.0,31.0,23797.0,9828.0,36755.0,31245.0,82871.0,0
11372,None,1,11372,67001.0,14436.0,1485.0,1418.0,17005.0,31.0,23797.0,9828.0,36755.0,31245.0,82871.0,1
11373,NY,296,11373,102618.0,9196.0,2074.0,2104.0,54714.0,44.0,28309.0,9271.0,42005.0,63707.0,73043.0,1
11374,NY,476,11374,47230.0,19764.0,1567.0,294.0,15378.0,9.0,4852.0,5265.0,9037.0,38092.0,93752.0,0
11375,NY,430,11375,75212.0,36216.0,2354.0,182.0,21682.0,16.0,4902.0,7499.0,10801.0,62050.0,116806.0,0
11377,NY,333,11377,86977.0,19813.0,2994.0,1488.0,37254.0,51.0,20703.0,9209.0,32539.0,58973.0,79252.0,0
11378,NY,147,11378,39250.0,19733.0,716.0,313.0,6164.0,25.0,7627.0,3710.0,12486.0,25802.0,99441.0,0
11379,NY,144,11379,38261.0,24731.0,541.0,159.0,5089.0,23.0,4229.0,3134.0,8180.0,29726.0,107104.0,0
11385,NY,446,11385,105521.0,49380.0,3783.0,1204.0,7635.0,52.0,26912.0,11917.0,43183.0,57700.0,90871.0,0
11411,NY,606,11411,21329.0,344.0,16821.0,89.0,320.0,12.0,736.0,1257.0,1419.0,18160.0,118439.0,2
11411,None,1,11411,21329.0,344.0,16821.0,89.0,320.0,12.0,736.0,1257.0,1419.0,18160.0,118439.0,1
11412,NY,858,11412,40593.0,601.0,30316.0,211.0,1358.0,34.0,2391.0,3047.0,3601.0,34357.0,101822.0,2
11413,NY,1053,11413,44832.0,897.0,36135.0,213.0,601.0,17.0,1998.0,3117.0,3645.0,39333.0,108650.0,2
11414,NY,123,11414,30374.0,18460.0,977.0,152.0,1624.0,13.0,3491.0,2603.0,6865.0,20455.0,105479.0,0
11415,NY,109,11415,20315.0,8987.0,1737.0,149.0,3874.0,4.0,2937.0,2553.0,5299.0,14942.0,104554.0,1
11416,NY,177,11416,27794.0,3588.0,1994.0,578.0,9450.0,21.0,8802.0,3948.0,11414.0,16967.0,88125.0,1
11417,NY,208,11417,31200.0,6461.0,2943.0,639.0,8241.0,15.0,8483.0,4447.0,11246.0,19983.0,94565.0,1
11417,UNITED STATES MINOR OUTLYING ISLANDS,1,11417,31200.0,6461.0,2943.0,639.0,8241.0,15.0,8483.0,4447.0,11246.0,19983.0,94565.0,1
11418,NY,305,11418,38317.0,7034.0,3370.0,897.0,8290.0,63.0,11558.0,6384.0,16711.0,20885.0,94702.0,1
11419,NY,253,11419,48096.0,2568.0,6355.0,1640.0,16791.0,92.0,12780.0,7204.0,8495.0,38935.0,93449.0,1
11420,NY,469,11420,51153.0,3404.0,10908.0,1692.0,11431.0,127.0,11839.0,7982.0,9120.0,38263.0,102028.0,2
11421,NY,316,11421,41552.0,7969.0,2332.0,783.0,7914.0,63.0,16725.0,6800.0,25004.0,17582.0,97905.0,1
11422,NY,804,11422,32296.0,1229.0,26169.0,161.0,738.0,11.0,2013.0,2518.0,3324.0,29515.0,107049.0,2
11423,NY,400,11423,29921.0,2959.0,11447.0,420.0,8425.0,45.0,5376.0,3313.0,5138.0,26847.0,89972.0,2
11426,NY,96,11426,19733.0,5303.0,1102.0,132.0,9326.0,14.0,1902.0,1564.0,3111.0,16232.0,119975.0,1
11427,NY,211,11427,25187.0,4118.0,5253.0,223.0,9369.0,36.0,3298.0,2258.0,3997.0,20558.0,105540.0,1
11428,NY,127,11428,19554.0,2023.0,4184.0,339.0,6022.0,25.0,4160.0,2763.0,4418.0,15098.0,94622.0,1
11429,NY,529,11429,27845.0,844.0,18040.0,172.0,2007.0,25.0,2648.0,2159.0,3568.0,22327.0,97848.0,2
11429,UNITED STATES MINOR OUTLYING ISLANDS,1,11429,27845.0,844.0,18040.0,172.0,2007.0,25.0,2648.0,2159.0,3568.0,22327.0,97848.0,1
11432,NY,506,11432,64268.0,8261.0,10288.0,869.0,29420.0,93.0,11175.0,5637.0,14933.0,50810.0,90626.0,2
11433,NY,560,11433,38865.0,1148.0,21604.0,464.0,6473.0,60.0,5704.0,3618.0,7483.0,31588.0,80032.0,2
11434,NY,1724,11434,68182.0,1498.0,52068.0,561.0,2581.0,80.0,4782.0,5394.0,7223.0,59741.0,83921.0,2
11434,UNITED STATES MINOR OUTLYING ISLANDS,1,11434,68182.0,1498.0,52068.0,561.0,2581.0,80.0,4782.0,5394.0,7223.0,59741.0,83921.0,2
11435,NY,533,11435,59961.0,7800.0,13522.0,1346.0,15490.0,59.0,13747.0,7016.0,18245.0,40735.0,88634.0,2
11435,None,1,11435,59961.0,7800.0,13522.0,1346.0,15490.0,59.0,13747.0,7016.0,18245.0,40735.0,88634.0,1
11436,NY,220,11436,21349.0,590.0,11087.0,505.0,2445.0,59.0,3333.0,2601.0,3042.0,17578.0,94392.0,1
11501,NY,1031,11501,21434.0,13449.0,554.0,48.0,2922.0,3.0,1980.0,2233.0,4094.0,17095.0,124711.0,0
11507,NY,33,11507,7111.0,3606.0,72.0,6.0,3133.0,1.0,225.0,406.0,544.0,6905.0,177436.0,3
11509,NY,6,11509,1682.0,2221.0,5.0,0.0,44.0,0.0,42.0,121.0,123.0,2310.0,189507.0,3
11510,NY,713,11510,35070.0,11762.0,13084.0,169.0,1623.0,9.0,4290.0,3680.0,7581.0,27036.0,138551.0,2
11514,NY,9,11514,5040.0,3308.0,155.0,12.0,442.0,0.0,316.0,402.0,683.0,3952.0,122735.0,1
11516,NY,182,11516,8450.0,6848.0,167.0,26.0,202.0,0.0,755.0,396.0,1085.0,7309.0,128778.0,3
11518,NY,20,11518,10294.0,8853.0,293.0,41.0,318.0,3.0,551.0,810.0,1502.0,9367.0,122378.0,3
11520,NY,1253,11520,44876.0,9773.0,13732.0,529.0,849.0,31.0,13780.0,6427.0,21646.0,23475.0,108589.0,2
11530,NY,148,11530,28207.0,23990.0,416.0,34.0,2062.0,7.0,562.0,1780.0,2079.0,26772.0,230942.0,3
11542,NY,214,11542,29095.0,16856.0,1768.0,216.0,1544.0,4.0,4938.0,3845.0,9831.0,19340.0,106545.0,0
11545,NY,31,11545,12068.0,9466.0,129.0,20.0,1298.0,2.0,347.0,746.0,979.0,11029.0,252842.0,3
11548,NY,14,11548,2230.0,1705.0,26.0,1.0,332.0,0.0,87.0,162.0,203.0,2110.0,215279.0,3
11550,NY,1333,11550,60668.0,6787.0,24229.0,743.0,1344.0,38.0,21262.0,7498.0,30606.0,31295.0,94695.0,2
11552,NY,335,11552,26043.0,12666.0,5493.0,130.0,1660.0,5.0,2698.0,2251.0,4757.0,20146.0,146000.0,3
11553,NY,632,11553,27886.0,3065.0,11254.0,329.0,639.0,7.0,8697.0,2938.0,12275.0,14654.0,107060.0,2
11554,NY,214,11554,36856.0,23152.0,1801.0,103.0,6825.0,14.0,2689.0,3212.0,6048.0,31748.0,137328.0,0
11557,NY,55,11557,8290.0,6603.0,350.0,24.0,651.0,1.0,467.0,563.0,1003.0,7656.0,189333.0,3
11558,NY,34,11558,8660.0,6089.0,276.0,59.0,389.0,8.0,1187.0,946.0,2294.0,6660.0,128286.0,3
11559,NY,35,11559,8732.0,7007.0,260.0,27.0,172.0,1.0,782.0,460.0,1142.0,7567.0,193721.0,3
11560,NY,15,11560,7043.0,5352.0,106.0,3.0,267.0,1.0,520.0,611.0,1136.0,5724.0,267062.0,3
11561,NY,293,11561,38755.0,30412.0,1975.0,110.0,1179.0,26.0,2583.0,2847.0,5610.0,33522.0,139105.0,0
11563,NY,139,11563,22055.0,16044.0,1616.0,69.0,1468.0,2.0,1769.0,2381.0,4222.0,19127.0,148367.0,3
11565,NY,25,11565,9013.0,6610.0,518.0,26.0,528.0,0.0,425.0,738.0,1143.0,7702.0,159412.0,3
11566,NY,177,11566,33976.0,29371.0,704.0,36.0,1627.0,6.0,1152.0,2251.0,3459.0,31688.0,175710.0,3
11568,NY,1,11568,4272.0,2235.0,592.0,13.0,956.0,0.0,138.0,234.0,311.0,3857.0,368270.0,3
11570,NY,199,11570,28262.0,21843.0,2780.0,56.0,707.0,1.0,1427.0,2209.0,3623.0,25400.0,166176.0,3
11572,NY,213,11572,29961.0,25104.0,658.0,72.0,1151.0,2.0,1701.0,2469.0,4385.0,26772.0,140803.0,0
11575,NY,311,11575,19102.0,835.0,8946.0,192.0,194.0,19.0,5805.0,2057.0,8178.0,9870.0,111060.0,1
11576,NY,59,11576,12506.0,8994.0,123.0,11.0,2938.0,2.0,300.0,594.0,674.0,12288.0,282603.0,3
11577,NY,128,11577,12399.0,7623.0,461.0,26.0,3165.0,2.0,486.0,932.0,1254.0,11441.0,220878.0,3
11579,NY,6,11579,5062.0,4285.0,87.0,9.0,150.0,1.0,102.0,405.0,461.0,4578.0,238924.0,3
11580,NY,538,11580,43396.0,10533.0,12961.0,371.0,8323.0,24.0,6088.0,4726.0,9896.0,33130.0,129851.0,2
11581,NY,273,11581,22770.0,11108.0,4172.0,106.0,3232.0,16.0,2434.0,2115.0,4295.0,18888.0,146981.0,3
11590,NY,474,11590,47951.0,17774.0,8900.0,369.0,5466.0,15.0,9770.0,5544.0,16031.0,31807.0,138088.0,0
11596,NY,27,11596,10520.0,7299.0,101.0,14.0,2335.0,2.0,338.0,760.0,919.0,9930.0,190103.0,3
11598,NY,40,11598,14531.0,12628.0,447.0,18.0,460.0,4.0,539.0,419.0,836.0,13679.0,209020.0,3
11691,NY,939,11691,70365.0,15685.0,29387.0,623.0,1579.0,60.0,11426.0,5913.0,17400.0,47273.0,81358.0,2
11692,NY,392,11692,24584.0,3173.0,13121.0,209.0,1119.0,20.0,2899.0,2235.0,5438.0,17338.0,73727.0,2
11693,NY,67,11693,13558.0,6056.0,3404.0,118.0,461.0,5.0,1325.0,1098.0,2708.0,9759.0,77184.0,1
11694,NY,168,11694,21788.0,14583.0,1898.0,79.0,473.0,11.0,1326.0,1410.0,2895.0,16885.0,114854.0,0
11697,NY,10,11697,3946.0,4267.0,7.0,3.0,13.0,0.0,45.0,133.0,149.0,4319.0,152227.0,3
11701,NY,1649,11701,27874.0,10122.0,9083.0,218.0,477.0,10.0,5308.0,2613.0,7971.0,19860.0,103615.0,2
11701,UNITED STATES MINOR OUTLYING ISLANDS,1,11701,27874.0,10122.0,9083.0,218.0,477.0,10.0,5308.0,2613.0,7971.0,19860.0,103615.0,1
11702,NY,31,11702,14044.0,12428.0,324.0,16.0,358.0,6.0,409.0,1039.0,1386.0,13194.0,145133.0,3
11703,NY,132,11703,17414.0,10892.0,1783.0,51.0,1006.0,2.0,1290.0,1611.0,3100.0,13535.0,128889.0,3
11704,NY,316,11704,39753.0,25530.0,5613.0,220.0,1385.0,9.0,3858.0,3752.0,7987.0,32380.0,116629.0,0
11705,NY,10,11705,8409.0,6967.0,161.0,4.0,136.0,3.0,165.0,515.0,704.0,7247.0,146099.0,3
11706,NY,500,11706,65437.0,25968.0,9786.0,761.0,2857.0,36.0,17344.0,9511.0,29735.0,36528.0,119692.0,0
11709,NY,21,11709,6763.0,5829.0,36.0,9.0,142.0,7.0,208.0,517.0,704.0,6044.0,163353.0,3
11710,NY,203,11710,34950.0,28269.0,862.0,59.0,2189.0,4.0,1183.0,2589.0,3772.0,31383.0,167465.0,3
11713,NY,98,11713,8905.0,5488.0,2144.0,148.0,286.0,9.0,1663.0,1232.0,3034.0,7936.0,118851.0,1
11714,NY,70,11714,22444.0,17306.0,269.0,66.0,2806.0,10.0,955.0,1577.0,2681.0,20308.0,135750.0,3
11715,NY,2,11715,3786.0,4030.0,41.0,3.0,47.0,0.0,63.0,239.0,258.0,4165.0,121629.0,1
11716,NY,26,11716,10074.0,8784.0,199.0,7.0,363.0,1.0,304.0,657.0,1098.0,9217.0,118372.0,3
11717,NY,392,11717,64969.0,11892.0,7493.0,1190.0,1194.0,13.0,28329.0,12082.0,46897.0,15296.0,115208.0,0
11718,NY,9,11718,3181.0,2781.0,84.0,1.0,49.0,0.0,47.0,219.0,250.0,2931.0,167084.0,3
11719,NY,3,11719,3519.0,2844.0,203.0,15.0,38.0,0.0,101.0,246.0,330.0,3117.0,109507.0,1
11720,NY,78,11720,29193.0,20475.0,957.0,91.0,2511.0,7.0,1976.0,2606.0,4746.0,23877.0,124787.0,0
11721,NY,3,11721,6569.0,5653.0,40.0,5.0,129.0,1.0,103.0,387.0,345.0,5973.0,214951.0,3
11722,NY,429,11722,37032.0,8346.0,7627.0,610.0,1163.0,18.0,13614.0,6113.0,22300.0,15191.0,98198.0,0
11724,NY,4,11724,2874.0,2842.0,15.0,2.0,128.0,0.0,45.0,236.0,217.0,3051.0,293609.0,3
11725,NY,99,11725,28735.0,23775.0,535.0,32.0,2094.0,11.0,685.0,1706.0,2330.0,26508.0,174669.0,3
11726,NY,87,11726,22059.0,8180.0,2947.0,156.0,419.0,10.0,6032.0,3019.0,9920.0,10843.0,107831.0,1
11727,NY,305,11727,30058.0,17734.0,4472.0,144.0,1675.0,11.0,2318.0,3362.0,5967.0,23749.0,104134.0,0
11727,None,2,11727,30058.0,17734.0,4472.0,144.0,1675.0,11.0,2318.0,3362.0,5967.0,23749.0,104134.0,0
11729,NY,233,11729,26608.0,15958.0,4188.0,144.0,3310.0,11.0,2459.0,2499.0,5206.0,23363.0,118697.0,0
11730,NY,39,11730,14168.0,12512.0,251.0,31.0,329.0,0.0,397.0,1003.0,1509.0,13014.0,131627.0,3
11731,NY,109,11731,30714.0,25330.0,463.0,45.0,1496.0,6.0,899.0,2114.0,2930.0,27423.0,154239.0,3
11732,NY,6,11732,3546.0,3048.0,48.0,0.0,231.0,2.0,63.0,246.0,278.0,3360.0,140845.0,3
11733,NY,15,11733,17304.0,14015.0,233.0,43.0,1846.0,5.0,264.0,1561.0,1571.0,16396.0,210615.0,3
11735,NY,162,11735,32716.0,24059.0,1534.0,98.0,2242.0,15.0,2543.0,2498.0,5446.0,27543.0,138313.0,0
11738,NY,54,11738,20077.0,12419.0,662.0,55.0,855.0,5.0,966.0,1770.0,2914.0,13818.0,138696.0,3
11739,NY,1,11739,1400.0,1252.0,16.0,1.0,19.0,0.0,15.0,82.0,92.0,1293.0,208330.0,3
11740,NY,46,11740,11010.0,7562.0,462.0,31.0,488.0,0.0,327.0,723.0,983.0,8610.0,149328.0,3
11741,NY,147,11741,27632.0,22138.0,738.0,51.0,1179.0,5.0,975.0,1960.0,3272.0,23774.0,127521.0,0
11742,NY,51,11742,13448.0,10050.0,330.0,38.0,753.0,1.0,511.0,1016.0,1669.0,11030.0,130307.0,3
11743,NY,237,11743,41423.0,32038.0,2304.0,114.0,1928.0,8.0,1893.0,3237.0,4870.0,36652.0,188349.0,3
